level,key,class,budget_ms,completed_depth,nodes,nps,ebf_approx,qsearch_ratio,eval_per_node,movegen_per_node,make_unmake_per_node,pseudo_to_legal_ratio,tt_hit_rate,tt_cutoff_rate,tt_store_per_probe,lmr_research_rate,null_research_rate,aspiration_retry_per_iter,futility_pruned,qsearch_see_prune_rate,aborted_iteration_depth
position,mid_04,normal_middlegame,1000,6.0,178329.0,181966.0,7.50246,0.8193395353531955,0.9107092506235767,2.3824335918442876,117.82339383947647,1.1541781051926452,0.22817728080885977,0.0004605530921320395,0.9991217359638412,0.03482587064676617,0.6538461538461539,0.0,206715.0,0.46193039800038455,7.0
position,mid_04,normal_middlegame,3000,7.0,507605.0,172652.0,6.532435,0.8059840607805127,0.9196954324720994,2.484792308980408,125.01098294934053,1.1388659584054992,0.15728150609215738,0.0008398382624204444,0.9988610513044617,0.056291390728476824,0.5732484076433121,0.0,937517.0,0.4686386731297086,8.0
position,mid_05,normal_middlegame,100,5.0,15497.0,158122.0,6.887308,0.7440794992579209,0.9172743111569981,2.294335129715503,112.8859506203785,1.1336728657046582,0.21535677352637023,0.00814374353671148,0.9900465356773527,0.0,0.5625,0.0,19329.0,0.16455906821963395,6.0
position,mid_05,normal_middlegame,500,7.0,78131.0,159448.0,5.000055,0.6660219961577638,0.8968655207280081,2.422828326784503,126.75124743743473,1.1314170314757725,0.29639037679238683,0.0016934489296298342,0.9970364643731477,0.0,0.4696969696969697,0.0,163786.0,0.1584152408688266,8.0
position,mid_05,normal_middlegame,1000,7.0,165776.0,169153.0,5.567317,0.6596250361934176,0.8895135604671364,2.352523887655632,122.92451259530934,1.162058110459525,0.20834967063989962,0.000960633626097867,0.9957163582183187,0.0,0.7614678899082569,0.0,241030.0,0.12346835807986162,8.0
position,mid_05,normal_middlegame,3000,7.0,455197.0,154828.0,6.431529,0.6660610680650356,0.9033605230262941,2.393350571291111,125.52357770371948,1.154849919508283,0.10907345833476159,0.00035306619134130876,0.996034004044836,0.0,0.8531810766721044,0.0,546810.0,0.14167759212251388,8.0
position,mid_06,normal_middlegame,100,4.0,16333.0,166658.0,11.304894,0.9023508137432188,0.8472573839662447,2.4151898734177215,124.24796424416824,1.2811197547264233,0.20342312008978675,0.0,0.9991686296244977,0.0,0.0,0.0,1078.0,0.4413472706155633,5.0
position,mid_06,normal_middlegame,500,5.0,81004.0,165312.0,9.58741,0.8873018616364624,0.8373043306503383,2.4094612611722876,128.49804947903806,1.3018484217998398,0.24297269159926324,2.6733679088916217e-05,0.9997059295300219,0.019417475728155338,0.5,0.0,39490.0,0.4530807030807031,6.0
position,mid_06,normal_middlegame,1000,5.0,161048.0,164333.0,10.999959,0.884183597436789,0.8243963904338861,2.348169489841538,123.59844270031294,1.3466365015898063,0.24747387714818353,1.5665878150799744e-05,0.9996406324868232,0.019417475728155338,0.6818181818181818,0.0,49976.0,0.47440802090682355,6.0
position,mid_06,normal_middlegame,3000,6.0,476033.0,161915.0,8.836349,0.8890223997075833,0.8639043931828255,2.5187098373432093,132.8233546833938,1.2415260498804628,0.13465139029850473,7.327966818966244e-06,0.9998754245640775,0.0125,0.423728813559322,0.0,258981.0,0.4796468029494172,7.0
position,mid_07,normal_middlegame,100,5.0,16730.0,170698.0,6.993574,0.7960549910340705,0.88750747160789,2.308786610878661,135.77310221159593,1.1193699684011624,0.45116952013503736,0.021823004581625272,0.9773330118157705,0.0,0.0,0.4,14443.0,0.4757265244414581,6.0
position,mid_07,normal_middlegame,500,6.0,82418.0,168198.0,6.596856,0.7635540889735408,0.935241237913841,2.314986230574191,121.6870033604678,1.137009456591156,0.13330816660374983,0.004555178054611803,0.9940606518182962,0.0,0.9375,0.3333333333333333,93488.0,0.3942005832853454,7.0
position,mid_07,normal_middlegame,1000,6.0,158121.0,161346.0,7.35357,0.7362652652082898,0.932975379614346,2.4555751607945813,135.39650014862036,1.108131427670994,0.24449010263580934,0.0017312064225855853,0.9974222146125237,0.0,0.7008547008547008,0.3333333333333333,380418.0,0.4050054576641198,7.0
position,mid_07,normal_middlegame,3000,7.0,488607.0,166192.0,6.496935,0.7330779579554907,0.9489201318640691,2.3517550915152667,122.1648072991177,1.107018885918345,0.16925557129070545,0.0008164931618697694,0.9977152011102868,0.0,0.8657718120805369,0.2857142857142857,794235.0,0.34546244745341054,8.0
position,mid_08,normal_middlegame,100,6.0,16524.0,175374.0,5.046836,0.79920116194626,0.7860082304526749,2.305918663761801,126.15286855482934,1.3186166344563766,0.6085954446854663,0.04148590021691974,0.9529555314533622,0.0,0.9722222222222222,1.0,10007.0,0.4909367198523825,0.0
position,mid_08,normal_middlegame,500,7.0,76273.0,155656.0,4.982893,0.7482333197855073,0.8343319392183342,2.376974814154419,130.19944147994704,1.233118007131965,0.2185848839880542,0.009826483177613109,0.9874580015648732,0.0,0.7172413793103448,0.8571428571428571,98658.0,0.4607279413910861,8.0
position,mid_08,normal_middlegame,1000,7.0,150123.0,153185.0,5.48899,0.7117696821939343,0.8650906256869367,2.319478028017026,127.732992279664,1.193554093738348,0.19092929245171508,0.005189002624051441,0.9899411361433536,0.0,0.8714596949891068,0.8571428571428571,179408.0,0.4100123049025322,8.0
position,mid_08,normal_middlegame,3000,8.0,409359.0,139237.0,5.029364,0.7244838882252497,0.8885577530931094,2.2744419284166932,123.04743269355261,1.1720865370377385,0.15913522801868943,0.002292683161783476,0.9922597860483486,0.0024330900243309003,0.8977455716586151,0.75,415999.0,0.38470832839386837,9.0
position,opening_01,opening,100,4.0,14356.0,146479.0,10.874464,0.8599113272311213,0.9808352402745996,3.2725972540045767,98.69462245750906,1.2121554392040925,0.1275648046732384,0.009596928982725527,0.9898343641145945,0.23529411764705882,0.0,0.75,406.0,0.3116883116883117,5.0
position,opening_01,opening,500,6.0,100803.0,205717.0,6.822008,0.7940438280606728,0.9750801067428548,2.9866174617818912,106.26009146553179,1.185636628723218,0.20211793735292102,0.001633576275446092,0.9981151042975622,0.07407407407407407,0.4444444444444444,0.5,5379.0,0.3385102687238173,7.0
