level,key,class,budget_ms,completed_depth,nodes,nps,nodes_depth_proxy,qsearch_ratio,eval_per_node,movegen_per_node,make_unmake_per_node,pseudo_to_legal_ratio,tt_hit_rate,tt_cutoff_rate,tt_depth_reject_per_hit,tt_bound_reject_per_eligible_hit,tt_cutoff_per_eligible_hit,tt_store_per_probe,lmr_research_rate,null_research_rate,aspiration_retry_per_iter,futility_pruned,qsearch_see_prune_rate,aborted_iteration_depth,completed_iteration_growth
position,closed_04,closed_middlegame,3000,6.0,467640.0,159061.0,8.81019,0.8589149773329912,0.970103073133851,2.5094654894544344,117.94374305020956,1.066500720662625,0.09186638933781698,0.0005036852365871158,0.6060271378983907,0.9860832999599519,0.013916700040048057,0.9993586166411804,0.04113924050632911,0.3974358974358974,0.0,188956.0,0.46946950331588605,7.0,4.838337403629747
position,mid_01,normal_middlegame,500,5.0,75250.0,153570.0,9.447161,0.8657940199335549,0.9110299003322259,2.5213953488372094,117.11449833887043,1.145550054453669,0.18083526276702636,0.0007426499497619151,0.9246285783307163,0.9455128205128205,0.05448717948717949,0.9989733956576821,0.0,0.6666666666666666,0.0,25117.0,0.4991154508902929,6.0,4.7478809791950685
position,mid_01,normal_middlegame,1000,5.0,156127.0,159312.0,10.931899,0.8503974328591467,0.8881887378845343,2.4186911937076867,111.73741045090603,1.198292760196503,0.24046947502502047,0.0004311055320983428,0.9670729776792781,0.9455128205128205,0.05448717948717949,0.9992772642550116,0.0,0.8,0.0,27663.0,0.5216529174545272,6.0,4.7478809791950685
position,mid_01,normal_middlegame,3000,6.0,467337.0,158957.0,8.809238,0.8541395181635522,0.9153630035712986,2.5526290449932274,122.8061651998434,1.1438843431240575,0.15649919991536296,0.00021820490101432218,0.9860359979719452,0.9001512859304085,0.09984871406959153,0.9996594681090231,0.006172839506172839,0.44776119402985076,0.0,370510.0,0.49309797568172986,7.0,4.7478809791950685
position,mid_02,normal_middlegame,500,5.0,61665.0,125845.0,9.078367,0.8653028816963243,0.875846256612085,2.4910727316954513,128.4610070542447,1.2150115908436734,0.20978403327824946,0.0023932987634623054,0.8195029200054326,0.9367945823927766,0.06320541760722348,0.9973787680209698,0.10112359550561797,0.16666666666666666,0.0,38106.0,0.4744211976126451,6.0,5.39237801258459
position,mid_02,normal_middlegame,1000,5.0,129730.0,132377.0,10.534358,0.848022816619132,0.8703246645684943,2.3723182670277025,120.21290372311725,1.2426012347796638,0.26316313988639006,0.0013952097797561706,0.9161196667508205,0.9367945823927766,0.06320541760722348,0.99827259741554,0.10112359550561797,0.5909090909090909,0.0,48661.0,0.40170827424727107,6.0,5.39237801258459
position,mid_02,normal_middlegame,3000,6.0,423045.0,143892.0,8.664252,0.8329256914652436,0.8767223345034216,2.4771667316715718,128.57544232883026,1.2216882904605304,0.17123999690174033,0.0004362023489700325,0.9098440661825973,0.9717454449432268,0.02825455505677317,0.9994333446120857,0.04710144927536232,0.3291139240506329,0.0,454156.0,0.42055580591858194,7.0,5.39237801258459
position,mid_03,normal_middlegame,500,5.0,69424.0,141677.0,9.296124,0.8477385199677754,0.9033763539986172,2.4489369670430974,114.1009161097027,1.1654496651367554,0.22321984637741332,0.0008822918829146771,0.9194373401534527,0.950937950937951,0.049062049062049064,0.9987294178659406,0.0,0.7272727272727273,0.0,32556.0,0.4565845901797331,6.0,4.681738733946348
position,mid_03,normal_middlegame,1000,6.0,158107.0,164480.0,7.353462,0.8367687705161694,0.893002839848963,2.375688615937308,108.8799863383658,1.2017303471940943,0.26349265988567133,0.0004562411100077829,0.9647076797718477,0.950937950937951,0.049062049062049064,0.9992082874855748,0.0,0.7575757575757576,0.0,46258.0,0.45852416418260666,0.0,4.681738733946348
position,mid_03,normal_middlegame,3000,6.0,485576.0,165161.0,8.865629,0.8437113860652091,0.9148104519168987,2.5699828657100023,120.64929485806547,1.151237895677896,0.14321987142948586,0.00017984021653981327,0.9845698718767293,0.9186206896551724,0.08137931034482758,0.9996993770258565,0.010256410256410256,0.3764705882352941,0.0,515215.0,0.4592691634780877,7.0,4.681738733946348
position,mid_04,normal_middlegame,500,5.0,70113.0,143086.0,9.314503,0.8251108924165276,0.8964073396593117,2.352245660576498,117.17695719766662,1.1719735837653207,0.3041661864699781,0.0004898006223349084,0.8598086577626219,0.9885135135135135,0.011486486486486487,0.9989051515500749,0.011494252873563218,0.8888888888888888,0.0,75670.0,0.4456777309411341,6.0,3.951680762504359
position,mid_04,normal_middlegame,1000,6.0,144751.0,147704.0,7.246088,0.8202499464597827,0.9091267072420915,2.332204958860388,115.52144026638848,1.155222320212806,0.2746630372744435,0.0006292897806266555,0.8732416879795396,0.9819251786464901,0.01807482135350988,0.9988292283151132,0.03553299492385787,0.775,0.0,119489.0,0.47359202254498156,7.0,3.951680762504359
position,mid_04,normal_middlegame,3000,7.0,451218.0,153474.0,6.423467,0.8067164873741739,0.9206880044679069,2.4893825772929947,125.55062804183721,1.1394425733201705,0.16031522195627457,0.0007580077371420377,0.8727849718861816,0.9628327473631341,0.0371672526368659,0.9990098097127423,0.06490872210953347,0.4957983193277311,0.0,869317.0,0.47383660806618405,8.0,3.951680762504359
position,mid_05,normal_middlegame,500,7.0,66101.0,134898.0,4.882038,0.668371129029818,0.8970968669157804,2.4319450537813347,127.48387096774194,1.1249253381300253,0.3187800826340674,0.0013666161303410133,0.7827365045430251,0.980319803198032,0.01968019680196802,0.9975657150178301,0.0,0.4230769230769231,0.0,145192.0,0.1744537090281771,8.0,0.0
position,mid_05,normal_middlegame,1000,7.0,136720.0,139510.0,5.416145,0.6652497111590696,0.8915813341135167,2.362326422950319,122.77447337624342,1.1563842817639038,0.23095260463149983,0.0011508290666541407,0.8307316825138557,0.9705617302493241,0.02943826975067588,0.9958664098830382,0.0,0.7175792507204611,0.0,218348.0,0.12918939416037103,8.0,0.0
position,mid_05,normal_middlegame,3000,7.0,400985.0,136389.0,6.316069,0.6478970535057421,0.8943850767485068,2.334683342269661,124.03142262179384,1.1625374405199034,0.1312657533342409,0.0004249017156953744,0.8737586423632935,0.9743589743589743,0.02564102564102564,0.9952312001617102,0.0,0.859375,0.0,495105.0,0.11669345258891761,8.0,0.0
position,mid_06,normal_middlegame,500,5.0,64273.0,131166.0,9.153891,0.8787826925769764,0.847447606304358,2.4729046411401368,131.72162494359995,1.2751945347984261,0.23697583880650241,2.9718565187672738e-05,0.7409079508402308,0.9995159728944821,0.000484027105517909,0.9997924080664294,0.019417475728155338,0.3333333333333333,0.0,39077.0,0.46347859089811266,6.0,6.861942051683633
